Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Finland,FIN,2021,88.45,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Finland,FIN,2017,85.88,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,France,FRA,2021,43.67,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,France,FRA,2017,42.66,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Gabon,GAB,2021,41.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Gabon,GAB,2017,14.19,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Gambia, The",GMB,2017,1.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Georgia,GEO,2021,25.38,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Georgia,GEO,2017,11.67,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Germany,DEU,2021,57.43,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Germany,DEU,2017,57.93,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ghana,GHA,2021,10.11,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ghana,GHA,2017,5.36,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Greece,GRC,2021,63.39,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Greece,GRC,2017,16.53,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Guatemala,GTM,2017,3.99,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Guinea,GIN,2021,4.39,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Guinea,GIN,2017,2.96,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Haiti,HTI,2017,6.85,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Honduras,HND,2021,10.69,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Honduras,HND,2017,3.69,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Hong Kong SAR, China",HKG,2021,64.38,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Hong Kong SAR, China",HKG,2017,45.17,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Hungary,HUN,2021,54.41,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Hungary,HUN,2017,29.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Iceland,ISL,2021,80.9,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,India,IND,2021,9.87,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,India,IND,2017,2.7,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Indonesia,IDN,2021,7.7,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Indonesia,IDN,2017,4.24,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Iran, Islamic Rep.",IRN,2021,35.76,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Iran, Islamic Rep.",IRN,2017,39.89,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Iraq,IRQ,2021,5.97,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Iraq,IRQ,2017,8.2,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ireland,IRL,2021,62.62,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ireland,IRL,2017,52.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Israel,ISR,2021,47.25,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Israel,ISR,2017,37.62,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Italy,ITA,2021,32.88,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Italy,ITA,2017,39.52,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Jamaica,JAM,2021,12.26,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Japan,JPN,2021,31.26,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Japan,JPN,2017,23.71,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Jordan,JOR,2021,9.68,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Jordan,JOR,2017,2.12,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kazakhstan,KAZ,2021,50.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kazakhstan,KAZ,2017,21.38,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kenya,KEN,2021,44.91,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kenya,KEN,2017,23.51,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Korea, Rep.",KOR,2021,60.65,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Korea, Rep.",KOR,2017,64.21,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kosovo,XKX,2021,10.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kosovo,XKX,2017,7.23,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kuwait,KWT,2017,32.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kyrgyz Republic,KGZ,2021,8.84,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Kyrgyz Republic,KGZ,2017,3.15,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lao PDR,LAO,2021,8.84,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lao PDR,LAO,2017,3.02,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latvia,LVA,2021,77.35,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latvia,LVA,2017,58.2,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lebanon,LBN,2021,0.51,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lebanon,LBN,2017,6.21,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lesotho,LSO,2017,8.49,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Liberia,LBR,2021,7.27,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Liberia,LBR,2017,1.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Libya,LBY,2017,10.33,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lithuania,LTU,2021,61.02,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lithuania,LTU,2017,49.54,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Luxembourg,LUX,2017,64.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Madagascar,MDG,2017,1.05,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malawi,MWI,2021,10.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malawi,MWI,2017,6.84,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malaysia,MYS,2021,39.12,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malaysia,MYS,2017,24.9,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Maldives,MDV,2017,26.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mali,MLI,2021,9.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mali,MLI,2017,4.29,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malta,MLT,2021,51.37,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Malta,MLT,2017,41.43,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mauritania,MRT,2017,2.75,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mauritius,MUS,2021,18.92,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mauritius,MUS,2017,6.87,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mexico,MEX,2017,9.19,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Moldova,MDA,2021,20.95,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Moldova,MDA,2017,30.79,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mongolia,MNG,2021,43.5,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mongolia,MNG,2017,13.98,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Montenegro,MNE,2017,7.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Morocco,MAR,2021,7.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Morocco,MAR,2017,0.86,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mozambique,MOZ,2021,15.98,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Mozambique,MOZ,2017,7.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Myanmar,MMR,2021,16.58,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Myanmar,MMR,2017,1.11,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Namibia,NAM,2021,18.48,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Namibia,NAM,2017,11.69,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nepal,NPL,2021,6.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nepal,NPL,2017,1.13,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Netherlands,NLD,2021,74.89,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Netherlands,NLD,2017,81.42,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,New Zealand,NZL,2021,80.56,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,New Zealand,NZL,2017,73.66,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nicaragua,NIC,2021,7.24,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nicaragua,NIC,2017,5.19,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Niger,NER,2017,3.1,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nigeria,NGA,2021,8.09,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Nigeria,NGA,2017,4.02,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,North Macedonia,MKD,2021,28.26,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,North Macedonia,MKD,2017,9.97,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Norway,NOR,2021,86.17,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Norway,NOR,2017,87.92,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Pakistan,PAK,2021,5.74,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Pakistan,PAK,2017,7.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Panama,PAN,2021,18.34,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Panama,PAN,2017,6.27,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Paraguay,PRY,2021,10.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Paraguay,PRY,2017,4.39,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Peru,PER,2021,19.68,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Peru,PER,2017,4.47,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Philippines,PHL,2021,20.58,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Philippines,PHL,2017,3.34,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Poland,POL,2021,70.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Poland,POL,2017,51.15,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Portugal,PRT,2021,45.4,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Portugal,PRT,2017,30.19,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Romania,ROU,2021,34.07,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Romania,ROU,2017,11.96,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Russian Federation,RUS,2021,58.57,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Russian Federation,RUS,2017,34.62,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Rwanda,RWA,2017,4.14,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Saudi Arabia,SAU,2021,62.02,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Saudi Arabia,SAU,2017,30.56,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Senegal,SEN,2021,19.49,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Senegal,SEN,2017,9.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Serbia,SRB,2021,27.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Serbia,SRB,2017,12.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sierra Leone,SLE,2021,3.9,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sierra Leone,SLE,2017,3.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Singapore,SGP,2021,58.11,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Singapore,SGP,2017,49.68,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Slovak Republic,SVK,2021,72.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Slovak Republic,SVK,2017,52.56,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Slovenia,SVN,2021,55.85,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Slovenia,SVN,2017,44.84,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Africa,ZAF,2021,27.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Africa,ZAF,2017,10.12,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Sudan,SSD,2021,1.59,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Sudan,SSD,2017,2.7,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Spain,ESP,2021,48.08,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Spain,ESP,2017,48.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sri Lanka,LKA,2021,8.83,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sri Lanka,LKA,2017,4.75,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sweden,SWE,2021,82.29,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sweden,SWE,2017,79.78,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Switzerland,CHE,2021,53.75,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Switzerland,CHE,2017,48.35,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tajikistan,TJK,2021,3.86,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tajikistan,TJK,2017,8.39,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tanzania,TZA,2021,18.88,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tanzania,TZA,2017,8.12,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Thailand,THA,2021,46.94,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Thailand,THA,2017,10.05,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Togo,TGO,2021,12.06,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Togo,TGO,2017,6,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Trinidad and Tobago,TTO,2017,10.61,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tunisia,TUN,2021,3.37,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Tunisia,TUN,2017,3.43,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Turkiye,TUR,2021,42.07,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Turkiye,TUR,2017,32.57,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Turkmenistan,TKM,2017,0,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uganda,UGA,2021,25.15,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uganda,UGA,2017,7.56,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ukraine,UKR,2021,47.22,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ukraine,UKR,2017,22.87,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United Arab Emirates,ARE,2021,15.85,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United Arab Emirates,ARE,2017,44.6,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United Kingdom,GBR,2021,52.38,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United Kingdom,GBR,2017,61.7,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United States,USA,2021,65.79,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,United States,USA,2017,64.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uruguay,URY,2021,32.29,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uruguay,URY,2017,18.05,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uzbekistan,UZB,2021,16.13,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Uzbekistan,UZB,2017,6.39,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Venezuela, RB",VEN,2021,49.32,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Venezuela, RB",VEN,2017,27.59,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Vietnam,VNM,2017,6.53,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,West Bank and Gaza,PSE,2021,2.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,West Bank and Gaza,PSE,2017,3.76,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Zambia,ZMB,2021,18.41,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Zambia,ZMB,2017,9.29,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Zimbabwe,ZWE,2021,21.45,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Zimbabwe,ZWE,2017,7.45,
